code,name
807702,Кукшик (Ю-Ур)
249201,Куланга (Горьк)
624405,Кулатка (рзд) (Прив)
950417,Кулендекен (пп) (Заб)
510830,Кулешовский (рзд) (С-Кав)
593902,Куликово Поле (Ю-Вост)
436326,Кулиновка (Ю-Вост)
061644,Кулицкая (Окт)
297900,Кулой (Сев)
053924,Кулотино (Окт)
933407,Култук (В-Сиб)
933500,Култук (перев.) (В-Сиб)
844701,Кулунда (З-Сиб)
956343,Кулусутай (Заб)
918106,Кульдур (ДВост)
647801,Кульшарипово (Кбш)
536609,Кума (С-Кав)
531624,Кумагорск (обп) (С-Кав)
798217,Кумали (рзд) (Сверд)
815234,Кумацкая (Ю-Ур)
653408,Кумертау (Кбш)
788709,Куминская (Сверд)
615317,Кумовка (обп) (Прив)
588641,Кумшалек (С-Кав)
613542,Кумылга (Прив)
803928,Кумысное (обп) (Ю-Ур)
783940,Кумыш (Сверд)
966100,Кун (рзд) (ДВост)
016231,Куна (Окт)
795007,Кунавино (Сверд)
784500,Кунара (Сверд)
801744,Кунашак (Ю-Ур)
763701,Кунгур (Сверд)
961106,Кундур-Хабаровский (ДВост)
252007,Кундыш (Горьк)
903007,Кунерма (В-Сиб)
181704,Кунцево I (Моск)
181808,Кунцево II (Моск)
065804,Кунья (Окт)
023642,Куокканиэми (Окт)
039814,Куолемаярви (Окт)
230506,Купавна (Моск)
837604,Купино (З-Сиб)
171121,Куприно (Моск)
033108,Купчинская (Окт)
888409,Курагино (Крас)
805603,Курамино (Ю-Ур)
914105,Куранах (ЖДЯ)
205400,Курбакинская (Моск)
596008,Курбатово (Ю-Вост)
828501,Курган (Ю-Ур)
535502,Курганная (С-Кав)
623544,Курдюм (Прив)
863308,Курегеш (З-Сиб)
609903,Куриловка (Прив)
534001,Куринский (С-Кав)
253404,Куркачи (Горьк)
063419,Курково (рзд) (Окт)
242109,Курлово (Горьк)
810936,Курманаевка (рзд) (Ю-Ур)
612713,Курмоярский (рзд) (Прив)
231805,Куровская (Моск)
015326,Куропта (Окт)
531408,Курсавка (С-Кав)
208201,Курск (Моск)
990729,Курская-Сахалинская (ДВост)
637509,Курумоч (Кбш)
860600,Курундус (З-Сиб)
542243,Куруш (рзд) (С-Кав)
760101,Курья (Сверд)
921147,Курят (В-Сиб)
807007,Куса (Ю-Ур)
193701,Кусково (Моск)
222209,Кустаревка (Моск)
260111,Кустовая (Горьк)
613913,Кустовый (рзд) (Прив)
927016,Кута (рзд) (В-Сиб)
766042,Кутамыш (Сверд)
541927,Кутан (рзд) (С-Кав)
519571,Кутейниковская (С-Кав)
025417,Кутижма (Окт)
104303,Кутузово-Новое (Клнг)
930606,Кутулик (В-Сиб)
796902,Куть-Ях (Сверд)
832136,Кухарево (З-Сиб)
294813,Кухтоозерский (бп) (Сев)
764827,Кухтым (Сверд)
895703,Кучеткан (Крас)
845329,Кучук (рзд) (З-Сиб)
644502,Кучуры (Кбш)
295708,Куша (Сев)
043805,Кушавера (Окт)
773101,Кушва (Сверд)
037405,Кушелевка (Окт)
627302,Кушумская (Прив)
277305,Кушья (Горьк)
514402,Кущевка (С-Кав)
301909,Кущуба (Сев)
948474,Куэнга (Заб)
257814,Куюк (рзд) (Горьк)
252312,Куяр (Горьк)
058117,Кчеры (Окт)
209401,Кшень (Моск)
764846,Кыж (Сверд)
289124,Кыкшор (рзд) (Сев)
783809,Кын (Сверд)
881734,Кытат (Крас)
916914,Кычыранкы (рзд) (ДВост)
802501,Кыштым (Ю-Ур)
285922,Кэмдор (Сев)
903806,Кюхельбекерская (В-Сиб)
011005,Кяппесельга (Окт)
810921,Лабазы (обп) (Ю-Ур)
535706,Лабинская (С-Кав)
289904,Лабытнанги (Сев)
289302,Лабытнанги (перев.) (Сев)
961426,Лагар-Аул (ДВост)
250209,Лагерная (Горьк)
049708,Ладва (Окт)
525905,Ладожская (С-Кав)
036337,Ладожское Озеро (Окт)
102609,Ладушкин (Клнг)
319014,Ладыгино (Сев)
214202,Лазарево (Моск)
533206,Лазаревская (С-Кав)
064214,Лазари (рзд) (Окт)
973300,Лазо (ДВост)
645204,Лаишевка (рзд) (Кбш)
290121,Лайская (рзд) (Сев)
766707,Лаки (Сверд)
013227,Ламбино (Окт)
791330,Ламенская (Сверд)
604295,Ламки (Ю-Вост)
797604,Лангепасовский (рзд) (Сверд)
777009,Лангур (Сверд)
967403,Ландыши (ДВост)
038215,Ланская (Окт)
071307,Лапино (Окт)
016600,Лапландия (Окт)
266103,Лапшанга (Горьк)
622405,Лапшинская (Прив)
909304,Ларба (ДВост)
836902,Ларичиха (З-Сиб)
972632,Ласточка (ДВост)
596205,Латная (Ю-Вост)
871709,Латыши (З-Сиб)
183409,Латышская (Моск)
272405,Латышский (Горьк)
026509,Лахколамен (Окт)
038915,Лахта (Окт)
770258,Лая (Сверд)
625520,Лебедево (Прив)
438105,Лебеди (Ю-Вост)
594500,Лебедянь (Ю-Вост)
075007,Лебяжье (Окт)
621712,Лебяжье (Прив)
988024,Лебяжье-Восточное (ДВост)
826807,Лебяжья-Сибирская (Ю-Ур)
594303,Лев Толстой (Ю-Вост)
038807,Левашово (Окт)
850628,Левая Обь (рзд) (З-Сиб)
831415,Левобережный (рзд) (З-Сиб)
760604,Левшино (Сверд)
760703,Левшино (перев.) (Сверд)
027709,Ледмозеро (Окт)
317317,Леднево (Сев)
953307,Ледяная (Заб)
303500,Лежа (Сев)
764114,Лек (Сверд)
171149,Лелеквинская (Моск)
293835,Лельма (Сев)
057935,Леменка (Окт)
066417,Лемно (рзд) (Окт)
286516,Лемъю (Сев)
927105,Лена (В-Сиб)
927209,Лена (перев.) (В-Сиб)
927800,Лена-Восточная (В-Сиб)
927904,Лена-Восточная (перев.) (В-Сиб)
027234,Лендеры (Окт)
963205,Ленинск (ДВост)
616004,Ленинск (Прив)
872504,Ленинск-Кузнецкий I (З-Сиб)
872701,Ленинск-Кузнецкий II (З-Сиб)
811869,Ленинский Луч (обп) (Ю-Ур)
845600,Леньки (З-Сиб)
633809,Леонидовка (Кбш)
996410,Леонидово-Сахалинское (ДВост)
062806,Леонтьево (Окт)
619202,Лепехинская (Прив)
024908,Леппясилта (Окт)
026208,Леппясюрья (Окт)
904334,Леприндо (В-Сиб)
294103,Лепша (Сев)
532006,Лермонтовский (С-Кав)
633315,Лермонтовский (рзд) (Кбш)
810620,Лес (обп) (Ю-Ур)
275511,Лесная (Горьк)
941600,Лесная (Заб)
775605,Лесная Волчанка (Сверд)
852178,Лесная Поляна (обп) (З-Сиб)
103007,Лесное-Новое (Клнг)
180612,Лесной Городок (Моск)
274909,Лесные Поляны (Горьк)
935101,Лесовозный (пп) (В-Сиб)
246010,Лесогорск (Горьк)
022007,Лесогорский (Окт)
197445,Лесодолгоруково (Моск)
973847,Лесозаводск I (ДВост)
220504,Лесок (Моск)
612319,Лесопитомник (рзд) (Прив)
774710,Лесоразработки (Сверд)
882506,Лесосибирск (Крас)
882603,Лесосибирск (перев.) (Крас)
512727,Лесостепь (С-Кав)
294902,Летнеозерский (Сев)
012205,Летний (Окт)
518511,Летник (С-Кав)
605601,Летяжевка (Ю-Вост)
515034,Леушковская (С-Кав)
199303,Лефортово (Моск)
794201,Лечебный (Сверд)
583436,Лещаная (Ю-Вост)
827706,Лещево-Замараево (Ю-Ур)
919715,Лиан (рзд) (ДВост)
070728,Ливамяэ (Окт)
218608,Ливны I (Моск)
218701,Ливны II (Моск)
034505,Лигово (Окт)
010820,Лижма (Окт)
798503,Лимбей (Сверд)
280308,Лименда (Сев)
976525,Лимонник (ДВост)
265609,Линда (Горьк)
852708,Линево (З-Сиб)
541607,Линейная (Прив)
592505,Липецк (Ю-Вост)
614009,Липки (Прив)
261932,Липовка (Горьк)
177484,Липовская (Моск)
623718,Липовский (рзд) (Прив)
988908,Липовцы (ДВост)
639504,Липяги (Кбш)
039000,Лисий Нос (Окт)
582005,Лиски (Ю-Вост)
582109,Лиски (перев.) (Ю-Вост)
220542,Листвянка (Моск)
101413,Листовое (Клнг)
873009,Литвиново (З-Сиб)
964301,Литовко (ДВост)
580003,Лихая (С-Кав)
062100,Лихославль (Окт)
788605,Лобазиха (Сверд)
593601,Лобаново (Ю-Вост)
774208,Лобва (Сверд)
845615,Лобзоватый (рзд) (З-Сиб)
775018,Лобик (Сверд)
237908,Лобня (Моск)
993111,Ловецкая (ДВост)
614102,Лог (Прив)
828934,Логовушка (обп) (Ю-Ур)
049106,Лодейное Поле (Окт)
047906,Лодейное Поле (перев.) (Окт)
290916,Лодьма (рзд) (Сев)
906541,Лодья (рзд) (В-Сиб)
615209,Ложки (Прив)
852905,Ложок (З-Сиб)
277127,Лоза (Горьк)
626345,Лозиновский (рзд) (Прив)
057121,Лозовицы (Окт)
984305,Лозовый (ДВост)
298602,Лойга (Сев)
026000,Лоймола (Окт)
206403,Локинская (Моск)
057009,Локня (Окт)
513306,Локомотивстрой (С-Кав)
312509,Лом (Сев)
299003,Ломоватка (Сев)
602410,Ломовис (Ю-Вост)
295303,Ломовое (Сев)
962325,Лондоко (ДВост)
533047,Лоо (С-Кав)
306207,Лопарево (Сев)
016757,Лопарская (Окт)
218129,Лопатино (Моск)
787903,Лопатково (Сверд)
608900,Лопуховка (Прив)
909003,Лопча (ДВост)
524419,Лорис (рзд) (С-Кав)
195406,Лосиноостровская (Моск)
777028,Лосиный (Сверд)
842119,Лосиха (рзд) (З-Сиб)
300003,Лоста (Сев)
013801,Лоухи (Окт)
249339,Лощи (рзд) (Горьк)
655102,Лощинная (Кбш)
072009,Луга I (Окт)
072013,Луга II (Окт)
991116,Луговое (ДВост)
102100,Луговое-Новое (Клнг)
255325,Лудзя (рзд) (Горьк)
021331,Лужайка (Окт)
886456,Лужба (Крас)
205608,Лужки-Орловские (Моск)
228309,Лужковская (Моск)
076601,Лужская (паром) (Окт)
273107,Луза (Горьк)
832526,Лузино (З-Сиб)
888959,Лукашевич (рзд) (Крас)
207904,Лукашевка (Моск)
261627,Лукино (Горьк)
197100,Лукино (Моск)
303618,Лукино (рзд) (Сев)
291105,Луковецкий (Сев)
539202,Луковский (С-Кав)
246307,Лукоянов (Горьк)
909501,Лумбир (рзд) (ДВост)
011414,Лумбушозеро (бп) (Окт)
048705,Лунгачи (Окт)
273003,Лунданка (Горьк)
057615,Лунево (Окт)
630707,Лунино (Кбш)
304112,Лунка (рзд) (Сев)
285424,Луньвож (обп) (Сев)
768712,Луньевка (Сверд)
017904,Луостари (Окт)
041049,Лустовка (Окт)
594801,Лутошкино (Ю-Вост)
234206,Луховицы (Моск)
292822,Лухтонга (Сев)
010426,Лучевой (Окт)
